source,target
1964735,11841857
1964735,13499483
1964735,16074187
1964735,2146893
1964735,4724240
1964735,6807962
1964735,6926068
1964735,8115452
1964735,8394234
1964735,8482022
1964735,8501799
1982022,13500181
1982022,14704677
1982022,14848487
1982022,3350808
1982022,3481365
1982022,375701
1982022,5116494
1982022,5132818
1982022,5302709
1982022,6844169
1985386,11990855
1985386,13068006
1985386,3412214
1985386,3835397
1985386,5526338
1995283,11205975
1995283,11207150
1995283,13184710
1995283,13204107
1995283,3348358
1995283,5096451
1995283,6625880
1995283,8542695
2021243,10572343
2021243,11461488
2021243,13562911
2021243,15237091
2029520,10134191
2029520,13430153
2029520,15500634
2029520,2178878
2029520,2608055
2029520,3799331
2029520,6961070
2034708,10173584
2034708,11761427
2034708,11794857
2034708,12067893
2034708,15328865
2034708,5707759
2034708,5788857
2034708,5833406
2034708,5834434
2034708,5838471
2034708,6599062
2034708,6882404
2034708,6982206
2034708,7218617
2034708,7362790
2034708,8379396
2034708,8504748
2035516,10231357
2035516,10374221
2035516,10411936
2035516,10427937
2035516,10463306
2035516,10622668
2035516,11763039
2035516,12032927
2035516,13152035
2035516,13154329
2035516,13427652
2035516,13692015
2035516,13722327
2035516,13768968
2035516,13829337
2035516,13910212
2035516,15008301
2035516,15186718
2035516,15286415
2035516,15294117
2035516,15443185
2035516,15483423
2035516,15573258
2035516,2036279
2035516,2130223
2035516,2603477
2035516,3980981
2035516,4101367
2035516,4222247
2035516,5375912
2035516,5442429
2035516,5661497
2035516,7081009
2035516,7343210
2035516,7368911
2035516,7391206
2035516,7413031
2035516,8280643
2035516,8288677
2035516,8289936
2035516,8565737
2035516,8692895
2035516,8972969
2035516,9014573
2035516,9904757
2036279,10231357
2036279,10374221
2036279,10411936
2036279,10427937
2036279,10463306
2036279,10622668
2036279,11763039
2036279,12032927
2036279,13152035
2036279,13154329
2036279,13427652
2036279,13692015
2036279,13722327
2036279,13768968
2036279,13829337
2036279,13910212
2036279,15008301
2036279,15186718
2036279,15286415
2036279,15294117
2036279,15443185
2036279,15483423
2036279,15573258
2036279,2130223
2036279,2603477
2036279,3980981
2036279,4101367
2036279,4222247
2036279,5375912
2036279,5442429
2036279,5661497
2036279,7081009
2036279,7343210
2036279,7368911
2036279,7391206
2036279,7413031
2036279,8280643
2036279,8288677
2036279,8289936
2036279,8565737
2036279,8692895
2036279,8972969
2036279,9014573
2036279,9904757
2059783,11457319
2059783,14682525
2059783,14920540
2059783,15120841
2059783,5301234
2059783,6863772
2066009,10300161
2066009,10387424
2066009,14741597
2066009,2304168
2066009,5788364
2066527,10298847
2066527,10368596
2066527,12224300
2066527,13086295
2066527,5490341
2066527,5579179
2066527,7364009
2066527,8254722
2066527,8731700
2066527,8820717
208102,278434
208102,387434
208102,5144304
208102,8455866
208102,8459023
2092631,15241886
2092631,3838747
2092631,3914774
2114830,11490200
2114830,11601196
2114830,13057502
2114830,13240628
2114830,13311589
2114830,14915177
2114830,3737052
2114830,5133930
2114830,5238174
2114830,6607602
2114830,6828132
2114830,7967673
2121985,10443987
2121985,3518033
2121985,9083617
2124592,10502095
2124592,10766315
2124592,10887710
2124592,11009306
2124592,11075181
2124592,11116304
2124592,11522908
2124592,11819597
2124592,15096975
2124592,1593913
2124592,16025654
2124592,16118916
2124592,1619847
2124592,3395444
2124592,3709575
2124592,4635057
2124592,4837219
2124592,537200
2124592,5511777
2124592,7367935
2124592,7608445
2124592,8081177
2124592,8090316
2124592,8096896
2124592,9451232
2124592,9566507
2124592,9688046
2130223,10231357
2130223,10374221
2130223,10411936
2130223,10427937
2130223,10463306
2130223,10622668
2130223,11763039
2130223,12032927
2130223,13152035
2130223,13154329
2130223,13427652
2130223,13692015
2130223,13722327
2130223,13768968
2130223,13829337
2130223,13910212
2130223,15008301
2130223,15186718
2130223,15286415
2130223,15294117
2130223,15443185
2130223,15483423
2130223,15573258
2130223,2603477
2130223,3980981
2130223,4101367
2130223,4222247
2130223,5375912
2130223,5442429
2130223,5661497
2130223,7081009
2130223,7343210
2130223,7368911
2130223,7391206
2130223,7413031
2130223,8280643
2130223,8288677
2130223,8289936
2130223,8565737
2130223,8692895
2130223,8972969
2130223,9014573
2130223,9904757
214539,11490200
214539,11601196
214539,13057502
214539,13240628
214539,13311589
214539,13465784
214539,14915177
214539,2114830
214539,269398
214539,3684578
214539,3737052
214539,5133930
214539,5238174
214539,6607602
214539,6828132
214539,6864199
214539,6880778
214539,7967673
2146893,10013776
2146893,10101753
2146893,104913
2146893,11356004
2146893,11454631
2146893,11586674
2146893,11634690
2146893,11841857
2146893,13499483
2146893,16074187
2146893,4724240
2146893,6807962
2146893,6926068
2146893,8115452
2146893,8394234
2146893,8482022
2146893,8501799
2169833,13641462
2169833,14768852
2169833,2221231
2169833,7066434
2169833,7267989
2169833,7484251
2169833,7598781
2169833,7779684
2169833,8523977
2170824,10717995
2170824,2261871
2170824,4537650
2170824,6114980
2170824,7481007
2170824,815948
2170824,8909705
2170824,9380473
2170824,950729
2178878,10134191
2178878,13430153
2178878,15500634
2178878,2608055
2178878,3799331
2178878,6961070
2221231,13641462
2221231,14768852
2221231,7066434
2221231,8523977
2224002,10427209
2224002,13395539
2224002,13833271
2224002,13874509
2224002,13925684
2224002,15190770
2224002,15196986
2224002,15539979
2224002,3989864
2224002,8575919
2247739,10603216
2247739,12008051
2247739,13598655
2247739,5490703
2255023,10148726
2255023,10625939
2255023,11523706
2255023,11525599
2255023,11766141
2255023,11855026
2255023,11927953
2255023,12068258
2255023,12333329
2255023,13635749
2255023,15571292
2255023,2471546
2255023,3946871
2255023,5333395
2255023,5567523
2255023,6662629
2255023,7081719
2255023,7120853
2255023,7208795
2255023,7336359
2255023,8682339
2255023,8960983
2261871,10717995
2261871,7481007
2261871,8909705
2266922,10125209
2266922,10172328
2266922,11941278
2266922,11941344
2266922,15307048
2266922,7215859
2266922,7381244
2304168,10300161
2304168,10387424
2304168,14741597
2304168,5788364
2319222,10651010
2319222,11974295
2319222,13561938
2319222,13648356
2319222,13815792
2371129,5704137
2371129,5831912
2371129,7294320
2371129,7447334
2379798,10392987
2379798,10657357
2379798,11936379
2379798,15475624
2379798,2501752
2379798,5848183
2379798,7470077
2379798,8557767
2379798,8703646
2382032,10132257
2382032,13430442
2382032,13759286
2382032,15560128
2382032,2456664
2382032,3809175
2382032,5682861
2409222,10646316
2409222,13398706
2409222,13863091
2409222,3429454
2409222,3853443
2409222,4085803
2409222,5323848
2409682,13912257
2409682,7453399
2409682,8667726
2409682,9102940
2442891,10134191
2442891,10154418
2442891,10475740
2442891,10586979
2442891,10598009
2442891,10637129
2442891,10753667
2442891,11808511
2442891,13395963
2442891,13430153
2442891,13643693
2442891,13937573
2442891,13998098
2442891,15412764
2442891,15500634
2442891,15512148
2442891,2029520
2442891,2178878
2442891,2575485
2442891,2608055
2442891,3799331
2442891,4041181
2442891,5421878
2442891,5663929
2442891,5680575
2442891,5767269
2442891,656987
2442891,6961070
2442891,7289191
2442891,8712663
2442891,8726918
2442891,906635
2442891,906814
2456664,10132257
2456664,13430442
2456664,13759286
2456664,15560128
2456664,3809175
2456664,5682861
2471546,10148726
2471546,10625939
2471546,11523706
2471546,11525599
2471546,11766141
2471546,11855026
2471546,11927953
2471546,12068258
2471546,12333329
2471546,13635749
2471546,15571292
2471546,3946871
2471546,5333395
2471546,5567523
2471546,6662629
2471546,7081719
2471546,7120853
2471546,7208795
2471546,7336359
2471546,8682339
2471546,8960983
2474024,10132257
2474024,10470098
2474024,10623482
2474024,10710648
2474024,11948371
2474024,13430442
2474024,13759286
2474024,15560128
2474024,2382032
2474024,2456664
2474024,3809175
2474024,5682861
2498359,10572343
2498359,11461488
2498359,11879664
2498359,12196667
2498359,13562911
2498359,15005709
2498359,15237091
2498359,15328030
2498359,2021243
2498359,443818
2498359,5434175
2498359,6984411
2498359,7203476
2498359,7379971
2499585,10193295
2499585,10574545
2499585,11921682
2499585,11974634
2499585,13848708
2499585,3357890
2499585,3414987
2499585,410737
2499585,5740763
2499585,7115472
2499585,9078184
2501752,10392987
2501752,10657357
2501752,11936379
2501752,15475624
2501752,5848183
2501752,7470077
2501752,8557767
2501752,8703646
2519143,10134191
2519143,10154418
2519143,10475740
2519143,10586979
2519143,10598009
2519143,10637129
2519143,10753667
2519143,11808511
2519143,13395963
2519143,13430153
2519143,13643693
2519143,13937573
2519143,13998098
2519143,15412764
2519143,15500634
2519143,15512148
2519143,2029520
2519143,2178878
2519143,2442891
2519143,2575485
2519143,2608055
2519143,3799331
2519143,4041181
2519143,5421878
2519143,5663929
2519143,5680575
2519143,5767269
2519143,656987
2519143,670469
2519143,6961070
2519143,7289191
2519143,8712663
2519143,8726918
2519143,906635
2519143,906814
2575485,10134191
2575485,10475740
2575485,10586979
2575485,10637129
2575485,11808511
2575485,13395963
2575485,13430153
2575485,13937573
2575485,13998098
2575485,15412764
2575485,15500634
2575485,15512148
2575485,2029520
2575485,2178878
2575485,2608055
2575485,3799331
2575485,4041181
2575485,5421878
2575485,656987
2575485,6961070
2575485,8726918
2575485,906635
2575485,906814
2603477,10231357
2603477,10374221
2603477,10411936
2603477,10427937
2603477,10463306
2603477,10622668
2603477,11763039
2603477,12032927
2603477,13152035
2603477,13154329
2603477,13427652
2603477,13692015
2603477,13722327
2603477,13768968
2603477,13829337
2603477,13910212
2603477,15008301
2603477,15186718
2603477,15286415
2603477,15294117
2603477,15443185
2603477,15483423
2603477,15573258
2603477,3980981
2603477,4101367
2603477,4222247
2603477,5375912
2603477,5442429
2603477,5661497
2603477,7081009
2603477,7343210
2603477,7368911
2603477,7391206
2603477,7413031
2603477,8280643
2603477,8288677
2603477,8289936
2603477,8565737
2603477,8692895
2603477,8972969
2603477,9014573
2603477,9904757
2608055,10134191
2608055,13430153
2608055,15500634
2608055,3799331
2608055,6961070
2645322,10263206
2645322,12564948
2645322,14653812
2645322,4296441
2645322,4363088
2645322,4480366
2645322,4484171
2645322,6017708
2645322,6058018
2645322,6098502
2645322,7682547
2645322,7701013
2645322,7788850
2645322,9382567
2645322,9403274
2660331,12368543
2660331,12463982
2660331,14312602
2660331,15875273
2660331,3779856
2660331,4302312
2660331,4482595
2660331,7037337
2660331,9302622
2692557,10032552
2692557,15518921
2692557,5169734
2692557,6791051
2692557,7111680
2692557,7183044
2692557,7219167
2692557,7658482
2692557,8839683
2692557,9377862
269398,11490200
269398,11601196
269398,13057502
269398,13240628
269398,13311589
269398,14915177
269398,2114830
269398,3737052
269398,5133930
269398,5238174
269398,6607602
269398,6828132
269398,7967673
2771141,12367397
2771141,12521982
2771141,13912257
2771141,13988768
2771141,14264411
2771141,2409682
2771141,4293594
2771141,7453399
2771141,8667726
2771141,9102940
2773459,14082385
2773459,15251446
2773459,15864890
2773459,6036015
2773459,7035643
2773459,9360482
2783969,10021799
2783969,10867237
2783969,11137432
2783969,11152677
2783969,11177490
2783969,11231457
2783969,11262340
2783969,11310410
2783969,12695519
2783969,12799414
2783969,12855504
2783969,12855712
2783969,13124186
2783969,13149571
2783969,13978402
2783969,14072924
2783969,14112719
2783969,14214975
2783969,14580746
2783969,15063753
2783969,15541004
2783969,15674404
2783969,16179130
2783969,16197001
2783969,2990080
2783969,3010469
2783969,3069889
2783969,3109317
2783969,3123772
2783969,3216539
2783969,4006058
2783969,4229577
2783969,4446419
2783969,5158778
2783969,5782296
2783969,5812324
2783969,6167955
2783969,6251655
2783969,6314501
2783969,6466652
2783969,672442
2783969,6911240
2783969,7193767
2783969,734779
2783969,7526736
2783969,7586983
2783969,7669122
2783969,7830458
2783969,7855886
2783969,8644739
2783969,8664301
2783969,8872467
2783969,9052790
2783969,9112732
2783969,9147348
2783969,9452410
2783969,9595394
2783969,9633064
278434,387434
278434,5144304
278434,8455866
278434,8459023
2870343,10300161
2870343,10387424
2870343,10935505
2870343,14098660
2870343,14741597
2870343,2066009
2870343,2304168
